20031	1409936	hair a lot! Smells really nice too, almost like a light perfume scent. I received this sample free for	positif
20032	10951652	I love the smell of this perfume! It is so light and flowery it is just beautiful! When I wear it,	positif
20033	6188627	than the others. I paired the musk perfume with the layers g oil in the scent jasmine and it smelled	positif
20034	16348322	Loveeee the scent of this perfume. I keep repurchasing because it last all day on me	positif
20035	6089380	This fragrance smells amazing and lasts forever! It's such a dreamy scent. I never thought I'd like	positif
20036	25935533	This smells so good! I will be repurchasing this perfume. This was the first time I smelled this	positif
20037	3221501	This perfume has a lovely mild scent which really lasts. Would highly recommend	positif
20038	7818551	THE MOST AMAZING SCENT.i only wear two different perfumes, Flowerbomb and mademoiselle, which	positif
20039	10848344	powering. If you want many complements a sour how you smell daily, wear this perfume!	positif
20040	7820984	floral scent. The only thing I don't like is that I can't smell it on myself after about an hour and I	positif
20041	16983647	smelling Floraly. The scent is not over bearing. It's the perfect everyday fragrance!	positif
20042	5442247	Great scent	positif
20043	23028648	the scent is not totally up my alley. It is floral and perfumey. It dissipates after about 3 hours or	positif
20044	1805184	the original Si fragrance. It has a beautiful floral smell mixed with just enough woodsy scent that I	positif
20045	5403981	exaggerated in describing Apres L'Ondee as an utterly beautiful, iconic fragrance, a classic creation. It is	positif
20046	26195821	I'm usually not satisfied with any scent but mon Paris sole my heart lol. I've been told it last	positif
20047	10536178	This perfume is a classic all time favorite. To me, there are no specific notes I can single out,	positif
20048	18738533	scent for me. The base is a creamy amber vanilla one which adds that muskiness to the fragrance. The	positif
20049	4801903	beyond in love with the fragrance. I have always had a love affair with the original Romance so when I	positif
20050	7821109	Such a good fragrance. It has a beautiful clean scent to it without it smelling like old lady	positif
20051	7825146	I absolutely love this fragrance! I worked at one of the top Perfume chains for close to 10 years.	positif
20052	5850135	This is a lovely scent. My only complaint is that it smells too perfumy, if you know what I mean.	positif
20053	15301383	as I prefer evening perfumes to be stronger. The smell does not last all day so i have to respray a	positif
20054	19737512	Perfect scent Perfect scent by far-- my go-to perfume! Lasts throughout the day and makes me feel	positif
20055	14813042	I love the smell of roses and this perfume captures the scent very well. One of my favorites!	positif
20056	7841091	compliments than any other perfume! So elegant. My husband loves this scent!Yes, I would recommend this to a	positif
20057	1432798	Very good fragrance I love the scent of it. Has a very light smell that doesn't overwhelm people	positif
20058	17914421	I love the scent of this perfume! It isn't intensely sweet and the bottle is beautiful. Worth every	positif
20059	18864311	I love the way that this perfume smells! I am not going to give it five stars because the wear on	positif
20060	5600595	Whaaaat! It's pricey but this is a quality perfume/cologne and worth it.	positif
20061	11273207	fragrance.	positif
20062	1326212	it's one of those smells that remind you of a holiday, The perfume scent last for ages so you don't	positif
20063	12306132	My favorite perfume!!! It smells so amazing and lasts me all day!!! It has such a signature scent	positif
20064	13035211	when I run out of my sample. Scent lasts longer than some of my other perfumes. 	positif
20065	10552793	This is one of the best perfume ive ever had.the scent is sweet and very long lasting..when	positif
20066	10557451	out because it's such a timeless scent and smells good on everyone. It lasts a really long time, and I	positif
20067	10540675	I really loved the floral fresh scent of this perfume. I'm very picky as I feel most perfumes smell	positif
20068	16625973	the perfume and the tub of lotion and when you use them together, you smell so fresh and feminine. The	positif
20069	18618308	Amazing! My first Tom Ford fragrance I received as a gift; it smells so good I had to write a	positif
20070	19904281	keep buying this again and again.  Love the scent and lasting fragrance! Great product!  Lovely	positif
20071	5239383	same fragrance). After blow drying, my hair is definitely softer. The best part? I even noticed my	positif
20072	18434119	This perfume has a good, long lasting scent. It's very refreshing, yet floral at the same time. I	positif
20073	7825321	Love This Spring Light fragrance! It smells amazing and Isn't overbearing at all. If you are	positif
20074	7840287	I love the scent! My mother and I both have this and we have been both using them for the last	positif
20075	26628217	it. It's expensive but the fragrance is long lasting and beautiful!!! I smell mostly jasmine and sweet	positif
20076	4716887	I can understand how some would say this scent is old smelling - it's definitely a rich floral. But	positif
20077	24148171	This perfume is Summer in a bottle, I LOVE this perfume! It smells like tanning pool side in June.	positif
20078	11270744	The most amazing bubbly peach scent that I have ever smelled. My boyfriend and I keep this scent	positif
20079	19694896	A perfume that brings her back to me.. I remember the first time I met this perfume. I was 20,	positif
20080	14308471	perfumes. Super happy with this scent	positif
20081	7834801	This perfume is delicious smelling. It is light enough for every day use but still strong enough so	positif
20082	16777607	!!!! I wish I could wear this as a fragrance. Whenever I open it I love the smell. It is pricey, so I	positif
20083	1403151	Beautifully feminine fragrance. Light yet lasting scent. Can easily be used as a day or evening	positif
20084	10528232	I love the design of this fragrance bottle. I really love the smell of this, it smells like a	positif
20085	17819161	scent. I purchase these at Ulta and they are worth the $16 price tag as they are smell so good and make	positif
20086	15551975	When B&BW came out with this fragrance back in 2015 I fell in love! It is my absolute favorite	positif
20087	11880978	Loved this product. I will keep using this unless I find something better. Had a good taste and it	positif
20088	24799451	concealer for a bit more coverage. There is a scent to it, it smells a bit perfumey and I randomly get a	positif
20089	17420484	Timeless scent. I get so many compliments when I wear this perfume. Because the smell is so rich,	positif
20090	17967711	This is such a young and pleasant fragrance!! Its such a light, but long lasting happy floral	positif
20091	10543229	smell in the background. I live a subtle scent of something good, and this perfume is all I wear now!	positif
20092	17533840	My favorite perfume! Such a beautiful scent. I have a very sensitive nose and this product smells	positif
20093	5850136	to the skin. I can smell this on myself all day. It is a very sweet and musky perfume, quite deep and	positif
20094	22699407	The perfume is just as good as its name. When you look at the notes, it may sound strange - take	positif
20095	20124242	I am in love with this scent. I'm a current owner of philosophy's amazing grace perfume and I love	positif
20096	6089579	I actually ended up really liking this perfume. I never got to try the original incarnation, so I'm	positif
20097	10562089	This was also a sample from Sephora my husband thought it went well with his own scent. It smelled	positif
20098	23651445	I LOVE THE SCENT. Just because it's not to sweet. The perfume lasts quite a while after application	positif
20099	15947223	This was my favorite scent from B&BW for years! It was the first perfume I ever received from them.	positif
20100	9094181	scent. I can recognize it on anyone. It lasts a long time and just smells heavenly. Great and powerful	positif
20101	15427799	Love this perfume. I notice it stays on all day. And this isn't the first purchase I've made on	positif
20102	26042418	I just really like the smell of this perfume. I am not good at describing "scents" but I do know a	positif
20103	12174915	This perfume is the mild version of a normal Christian Dior perfume. The bottle is fancy which	positif
20104	17637350	I usually do not wear perfume every day because I feel that it can be to strong. I never want to be	positif
20105	1001364	I very rarely wear perfume because I'm extremely allergic. I tried this fragrance because of it's	positif
20106	16774352	I love the fragrance its a soft and durable its not that sweet but its like a type of scent of	positif
20107	14730076	Loved it made my hands very soft never dry original scent but still smelled amazing it wasn't	positif
20108	5166072	I am totally smitten and let me tell you-I'm very picky with perfume! Just for reference of the	positif
20109	22677576	staple in perfumeries. This fragrance is not only delicious, but it is aromatic, exotic, and warm.	positif
20110	18149850	this perfume for so long! Such a beautiful, classy scent! Great to wear any time of the day/night &amp;	positif
20111	4704141	I have ever tried. Totally non-greasy. Scent is like HEAVEN!!! Perfect soft almond smell yet doesn't	positif
20112	4984008	I absolutely adore this scent. It is fresh, lightly floral with hints of amber. Smells playful and	positif
20113	26726439	Great smelling perfume, very strong mature feminine scent. Long lasting, lasts all day once it is	positif
20114	20183908	Flowerbomb is my favorite scent to wear and smell. I've honestly never really been into perfume	positif
20115	13138052	Best scent ever. I got the whole set! I use everything, the perfume is my fav! Unique smell nothing	positif
20116	12964465	This perfume is ageless and smells so sweet. It's subtle but the scent lasts. I love this smell!	positif
20117	4792596	my own. When I found out I would be chosen to test the perfume, I smelled it for fun when I was in	positif
20118	16841063	prefer sweeter fragrances then this is a great perfume for you.	positif
20119	15421386	Mmmmm this is my favorite scent. It's so moisturizing and smells good enough to eat.	positif
20120	15144596	online retailer. The scent is perfumed and long lasting. I recommend it if you are looking for something	positif
20121	3222196	can easily dust it off. The scent is lovely too. I'm often told I smell nice when I'm wearing this	positif
20122	16766767	I absolutely love the smell of this. I don't buy much seasonal scents in lotion and perfume and	positif
20123	14304268	I am absolutely in LOVE with this fragrance mist!! It's my go to all the time. I can't quite	positif
20124	23315761	doesn't like perfumes with heavy scents. She wanted one that's light, fresh, and smells clean. Kind of a	positif
20125	10848765	This perfume is to die for. The scent is amazing and long lasting. It smells just a flower. The	positif
20126	17658479	fresh scent. I would asume this to be a pretty pricey perfume. it was pretty long lasting, but most	positif
20127	1784490	Adds Shine,Detangles,Great Smell,Smooths & Softens I absolutely love this conditioner ! My hair	positif
20128	18488660	I really love the scent of Fresh's sugar lemon line. It's a vibrant lemon smell that fades over	positif
20129	26533967	for both myself and my boyfriend to wear, and I think it works really well as a unisex fragrance. I	positif
20130	18840819	smells sweet and is great for someone who doesn't like to perfumey perfumes. It doesn't last all day. I	positif
20131	16567403	jasmine. After 30 minutes on my skin all I can smell is jasmine and that's what I love about it. The scent	positif
20132	912069	the name of the scent. Even my laundry smells good because it's full of clothes that smell like	positif
20133	13062297	If you love this scent or sweet patchouli based fragrances, this is a great purchase. It lasts	positif
20134	19226986	Truly lovely, romantic perfume. I prefer this scent after it has dried down. The lemon note is	positif
20135	16590473	tried. It is my favorite scent from Bath and body Works and it lasts! It's great to use after taking a	positif
20136	19783882	My favorite scent from bath and body works and I just love this perfume. Sweet smell for a	positif
20137	18713025	when entering a room. I love that there's not only perfume in this scent but soaps, body powder,	positif
20138	4852769	I love the smell of this fragrance, and the idea of creating an oil version is genius because the	positif
20139	15489796	Big time favorite for me and my husband. Smells really fantastic on him. Probably our favorite from	positif
20140	2003768	I have always interested in this light blue intense after I watch jeremy fragrance's channel-He	positif
20141	6090428	Probably my favorite perfume, ever! Light and cheery scent & the staying power is incredible!	positif
20142	18804404	My fiancé loves anything by D&G fragrance 10/10 recommended and not an overkill scent	positif
20143	10558183	perfume that smells anything like it. It's a soft pretty smell that will not create any headaches. I'd	positif
20144	1090939	Smells great, not too harsh on scent.	positif
20145	26626701	I love this perfume. It smells incredible. I received it in a large sample sized form from Sephora	positif
20146	17825712	FRAGRANCE | my new signature #scent from @burberry. It's #floral with a hint of #musk. It's a more	positif
20147	15309044	Nice scent	positif
20148	11082643	I love this scent from prada. It's my go to perfume all year round. It's florale scent is to die	positif
20149	5164809	a scent that no longer smells like the original. Gone are the complements but one good thing, you	positif
20150	1125872	I LOVE LOVE LOVE this lotion. LOVE. I love smelling nice, but most perfumes don't last all day	positif
20151	10821387	This is one of my all time favorite perfumes! I love this scent so much! It is such a clean smell.	positif
20152	15409919	This is the only perfume I have completely used up. I love the calm, warm fragrance. I have	positif
20153	10533829	A really great every day scent that is everything you want in a summer perfume. I was lucky enough	positif
20154	18249646	with the female scent being shorter and curvier than the male. They smell freaking amazing and last all	positif
20155	15230644	As a nurse, I never invest in perfumes. I had a patient walk in one day and they smelled absolutely	positif
20156	26611750	I LOVE this perfume!  I'm very sensitive to fragrances and easily get headaches and this doesn't	positif
20157	15675034	This is my second favorite perfume. It's long lasting and smells great. I got a sample of it at the	positif
20158	4852534	I'm in absolute love with this scent. It smells amazing and is my go to scent nowadays!	positif
20159	1431372	Best perfume ever. Scent lasts all day and night. l love it	positif
20160	4818657	Bought it without smelling first and I am in LOVE and OBSEST with this scent. The only problem is	positif
20161	7821965	Every girl needs this fragrance in their life! such a girly flirty scent, not too serious or over	positif
20162	6089565	This is a light floral scent. I love the way it smells on me and it lasts quite a long time as	positif
20163	11929125	and decided to try this one. Wow! The scent is amazing! In the store, I smelled the fragrance and	positif
20164	15058396	This fragrance smells so good,it stays on all day even after I wash my clothes. The price is okay ,	positif
20165	4950668	perfume! I hardly ever repurchase a fragrance, but with this one, I am currently on my second 3 oz. bottle.	positif
20166	5392899	This is a sweet perfume. I tend to buy oriental fragrances and I love vanilla, so it's common for	positif
20167	10821204	smell. I got it on sale at bloomingdales and would recommend anyone to get it if they want to try it out.	positif
20168	23852769	fragrance-free, but I did notice a scent (almost like a sweet perfume) and lingered for a bit and also lingered on	positif
20169	7840029	perfume??? To put this into day to day perspective, a friend of mind (boy) actually complimented on smelling	positif
20170	16600706	perfection and this is also my new signature scent -adding to my perfume collection. It is the sweetest	positif
20171	5046065	would pop the top, the smell would be just as amazing. And it absolutely was. Decadence, will most	positif
20172	1701773	pleasant fragrance of lotus and i would probably use this solely for that. But not only does it smell	positif
20173	7846132	I love the smell to this perfume! It lasts for ages and it is a little pricey but it is so worth it	positif
20174	4852813	a traditional spray perfume without being overbearing. The fragrance itself is so pretty not a	positif
20175	10533088	I love the smell of this Dot , it has a fresh scent and does not irritate my nose like most	positif
20176	16324002	My all time favorite scent so far! I got it on sale from bath and body and it is my favorite scent	positif
20177	23582811	Liveliness scent with a lemon twist, almost what that perfume smells like. I got this for my	positif
20178	20184649	This perfume smells beautiful! It's very sweet and kind of heavy scent, but it's very elegant and	positif
20179	18407527	Love this soft, gentle scent! I prefer having clean smelling perfume sprays, because it is suitable	positif
20180	22697055	beautiful sandalwood, woody and light vanilla smell to it without being too masculine. I went to the fresh	positif
20181	15933726	The only scent I wear 365 days a year. The best scent they have ever formulated. Smells like cotton	positif
20182	10542982	I love this perfume! It's great for date night or a night out. The smell is fresh and light with a	positif
20183	4949087	A beautiful and complex fragrance, this is definitely not a cheap smelling generic scent. It's my	positif
20184	1795672	floral all rolled into one. When choosing perfumes I tend to go for ones with a distinct smell and this	positif
20185	15601224	Lovely, classic scent. Nice floral smell that isn't too strong. Kind of musky vanilla. I love this	positif
20186	1963283	Just applied for first time. Has a floral perfume scent. Which may be good if you like florals, but	positif
20187	24829957	a classic scent which smells amazing on men of any age. For my boyfriend, however, its such a sexy	positif
20188	17903458	Not only does it look beautiful in your makeup room! But it smells amazing! What a lovey scent it	positif
20189	19517596	I absolutely love the smell of this perfume, I like strong but subtle scents and this one is just	positif
20190	14302565	I consider this my signature scent. No other perfume has ever topped this one. The notes are	positif
20191	5039383	fragrances, this lipstick has a STRONG scent of jasmine.	positif
20192	6077151	way this perfume smells perfect for a night out. The scent lasts and definitely recommend this	positif
20193	16715992	I have always heard a hard time picking fragrance. I love a pretty bottle and beautiful packaging.	positif
20194	23039407	much I went out and splurged!! I love this perfume! I get compliments on how good I smell daily. I feel	positif
20195	10961811	WAS SMELLING THE PERFUMES AND BAM I HAD FOUND MY MOST FAVORITE SCENT EVER, I HAD TO PURCHASE 2 BOTTLES	positif
20196	7842418	I love this Cologne, it's scent last all day. The scent modern with a classic sophistication to it.	positif
20197	18376794	One of my tried and true fragrances. Everything about this scent is captivating and beautiful from	positif
20198	18073854	super soft and sweet with little kick. i normally dont like sweet floral perfumes but saint smells so	positif
20199	16599040	I feel so fancy when I wear this scent. I get many compliments. Smells great and mature.	positif
20200	10552470	I love this perfume it is such a lovely classy bit sweet scent. Great lasting power. Anytime I wear	positif
20201	1407941	will be the scent. I do not care for it's smell, it almost reminds me of an old lady smell/perfume.	positif
20202	16079404	One of the best smelling fragrances around. Perfect compliment getter and beast longevity. I own 3	positif
20203	26643989	Lush's WWLD is one of my favorite perfumes from Lush. It's kinda hard to describe the scent but I	positif
20204	24353214	I've been impressed or even was interested in perfumes.the scent is somewhat sweet but it doesn't come	positif
20205	14302301	One of my favourite perfumes. Longlasting scent, you get lots of compliments and my husband thinks	positif
20206	7836618	My roommate got a seohora fragrance sampler that included a sample of this scent and she let me	positif
20207	7821163	If you are looknig for a perfume or a fragrance that will leave your skin smelling like a fresh	positif
20208	10516410	I love this perfume. It smells amazing. It's a refreshing, energizing scent. It lasts practically	positif
20209	2151551	It's a great way to get moisture and fragrance all in one with a fresh clean scent	positif
20210	27149281	comes with 1.7oz perfume (usually $115) 1oz hair fragrance (usually $53) a shower gel and body lotion	positif
20211	19821232	smell and I seem to get compliments on it. The price is not too steep for a Burberry fragrance. I	positif
20212	11381262	gone i have the maui scent perfume as well but it is more of a clean scent, hawaii is a sweet floral	positif
20213	11525589	I love the smell of this. I have this scent in lotion and perfume and this one and they're all	positif
20214	15678865	Tom Ford fragrances smell great and is not a common over used scent, so you will have a signature	positif
20215	11031236	This my absolute favorite scent for the fall. It is a suttle yet memorable scent, you could never	positif
20216	19061414	This is by far one of my favorite fragrance yet! Light scent that has a long wear time that will	positif
20217	1942297	searching for a fragrance reminiscent ever since - here it is. Not a big fan of Gucci fragrances, but I	positif
20218	5170773	which is why I love it. It's not sweet or floral, like many perfumes. It's a more clean, mature scent	positif
20219	24376734	perfume. I constantly smell this perfume throughout the day, so it definitely is long lasting! Highly	positif
20220	16673160	My absolute favorite perfume, I got married in this fragrance, took it on our honeymoon in Hawaii.	positif
20221	5601354	scent. People that knows me I'm around, they smell this. Hahaha! I have so many compliments from people	positif
20222	7838465	Oh my this smell!!!! So seductive and warm. I love the bottle too. It's a little edgy and wears	positif
20223	1907427	Wonderfully soft yet rich perfume, a scent that is not over-poweful but smells expensive!	positif
20224	24385289	I love this scent! You get so much product in the bottle as well and it just smells really sultry	positif
20225	1820495	This has become my new everyday fragrance! I'm not too keen on the spray mechanism on the bottle	positif
20226	10661606	The smell of this perfume is LUXURIOUS! I feel happy and very feminine with this perfume. It last	positif
20227	20295938	This scent is heavenly! I love wearing men's fragrances (if you could call this that..I think it's	positif
20228	12413993	This perfume is the only scent I wear. It's so distinct and fresh! I bought this a couple years ago	positif
20229	2049948	I love the scent of vanilla, this heavenly vanilla perfumed scent smells amazing. It's not too	positif
20230	1837441	This perfume smells so good. I love the rose smell in the mixture. The smell of the perfume is not	positif
20231	7839075	This is my ultimate holy grail perfume! It smells heavenly! It's the perfect cross between musky	positif
20232	7834341	The scent of the fragrance is not too strong and it is also not too sweet. I usually have this perfume	positif
20233	26099041	my favorite perfume ever!! i started wearing this particular scent about 2 years ago & get	positif
20234	1917770	This is my absolute favorite Body Shop scent. The invigorating, yummy citrusy smell is heavenly!	positif
20235	23462839	any fragrance from Bath n Body that this is the scent to get.	positif
20236	26082625	flowers. It is a gentle scent, but can be layered to smell intense. A true classic perfume that I really	positif
20237	17810103	I love this scent. It's an adult candy smelling perfume. It lasts all day and not everyone has it	positif
20238	18514527	The BEST perfume! I always get compliments on it, the scent is so amazing.	positif
20239	9084067	It does not sting eyes when sweating or doing water activities. The scent is high end fragrance that	positif
20240	1762353	beautiful. perhaps even my new favourite scent! It smells a little lighter than other Hugo Boss fragrances I	positif
20241	11441206	WOW! this fragrance smell so good and unique. The booze smell comes out on the initial spray but	positif
20242	24396573	One of my favorite perfumes. I enjoy the light floral scent and it's not too over powering.	positif
20243	17797533	I absolutely am obsessed with this perfume. I have the roller ball on me at all times! I do find it	positif
20244	10832805	Absulotely excellent scent with an amazing special smells which lasts for a while, when i use it i	positif
20245	5839611	while preserving that initial gourmand smell. In short, initially it smells like a night-scent that	positif
20246	20309173	This perfume smelled really good. The scent was fairly sweet and gentle. I didn't think it was too	positif
20247	16839334	This perfume has a very luxurious scent which I absolutely love. It comes on a bit heavy initially	positif
20248	10538005	I loooooove this perfume!! It has a nice strong scent that lasts all day and is very pleasant. It	positif
20249	10756807	Floral scent smells soooo good & the scent last all day with just a couple sprays & you will notice	positif
20250	16657997	Absolutely fell in love with the scent of this fragrance and I wear it whenever I'm out. The price	positif
20251	836305	of using it. The new scent is much stronger and smells gross and I ended up returning it. I have not	positif
20252	4736210	This is the closest I have to a signature scent - I love to experiment with fragrances but D&G	positif
20253	18488965	head to smooth and it doesn't make my hair look oily. I also love the scent. There is a fragrance to	positif
20254	17210208	My favorite perfume I have ever used. A little goes a long way and leaves me smelling good all day	positif
20255	26490035	doesn't say "Perfume/Fragrance" in the ingredients so I take it as the scent is coming from the natural	positif
20256	10816982	This has been my everyday fragrance for years, and yet still I get compliments for it regularly	positif
20257	24306928	This has become my new favorite perfume. Such a light and pleasant smell! I love that this product	positif
20258	26638330	goodness I did! I have had several people compliment me on the smell. I dont like really sweet smells so	positif
20259	2050928	great scent	positif
20260	6796433	Greay body wash, great packaging, loved it great scent, it smells really good amazing product	positif
20261	16643343	I love the smell of this perfume! It is fresh and clean and the scent lasts all day!	positif
20262	4874859	Perfect date night fragrance!! I received my Tender Romance sample from influenster and it smells	positif
20263	10847676	Love the flower-beachy scent of this perfume. It smells like independent women. The bottle looks	positif
20264	17887847	I love this scent! It's sweet, fragrant, and not too strong. My boyfriend loves when I wear this	positif
20265	9032127	I got this in my voxbox and I'm so sad it's gone. This oil smells so amazing, I would buy a perfume	positif
20266	11600572	I personally love all bvlgari fragrances. Omnia crystalline is so has a long wearing scent which i	positif
20267	4737881	gorgeous scent, never sexy and sultry. It's a little strong but smelling it every time I flip my hair makes	positif
20268	11790068	of fragrance, it took me about a year to finally try the sample. When I first sprayed it I wasn't	positif
20269	11473752	This is my go to scent I get so many compliments when I wear this it has a really soft smell that	positif
20270	19558660	I got my little brother the new ysl fragrance it smells good looks good and the scent lasts	positif
20271	11356816	Ever enjoyed masculine fragrance? If not, then try this perfume. You will forget your fruity and	positif
20272	10543745	a long way and it stays longer than all of my other fragrances. This fragrance is more for date	positif
20273	7837647	I love this scent. It smells awesome. I like that the scent last all day. It's my favorite bath and	positif
20274	5407718	normally cant finish fragrances, so you can imagine how much i love this scent. I recently was at sephora	positif
20275	3195406	Poor scent, not usual smell	positif
20276	16957844	my shoulder" and ask what "perfume fragrance" I'm wearing because "you smell delicious." A bit	positif
20277	22696346	Awesome scent I love this fragrance and it is long lasting about 10 hours on my skin and longer on	positif
20278	16625511	I really love this perfume. It has a warm sweet scent to it that is great for the fall and winter	positif
20279	10550554	I don't usually gush over perfume, I'm very picky with scent, as a lot of perfume seems to give me	positif
20280	507463	Draws Compliments,Great Smell,Long-Lasting,Sensual,Sexy Too Expensive I have purchased this perfume	positif
20281	19078021	notes but without like the woody dirty smell. It's not exactly floral but smell but not like flowery.	positif
20282	19619683	Obsessed The smell is amazing and the scent lasts all day and night! I will be purchasing more	positif
20283	10660266	Love this fragrance mist it smells amazing! Not only is the packaging adorable it total matches the	positif
20284	11084535	This one smells like the burberry perfume, but better! i absolutely love this scent. I'm 30 years	positif
20285	23754634	I received this in a Voxbox, and was pleasantly surprised. I'm fairly fussy with perfume, since i	positif
20286	11997961	Such a warm pleasant smell, its the scent you can wear wherever and whenever, LOVE IT. it lasts so	positif
20287	23532816	This is such a gorgeous smelling perfume. It's lovely and sweet with notes of jasmine, Tonka and	positif
20288	7834028	wrists, pressure points, and neck keeps me smelling fresh all day long. The scent itself is beautiful;	positif
20289	4752167	loving the lingering subtle scent of this fragrance. Finally purchased it and have no regrets. It's	positif
20290	24322039	lot of consistency with bath and body works products (e.g. their body sprays and perfumes scent never	positif
20291	23961532	But over all a nice perfume.	positif
20292	5422816	I LOVE this perfume! Normally when I smell Burberry perfumes, I tend to not like them. This,	positif
20293	18057914	I received this for free for reviewing purposes. This perfume smells fresh yet sweet! The floral	positif
20294	6090094	Soft Sweet And Innocent Compared To Sinners Potent Scent.Sinner remember me an other perfume I had (	positif
20295	13672000	This is one of my perfume among CK. I wear it every morning, and it gives off all the fruity smell.	positif
20296	7817454	wearing it ! This has such a feminine scent and is totally pretty smelling and the bottle is even cute .	positif
20297	23898936	I went on a cruise many years ago and my waitress smelled like the most beautiful scent of floral.	positif
20298	4852376	This face wash is great for getting your face clean, however, the smell is VERY perfumey! The smell	positif
20299	1310879	Pure Grace is my favorite scent. I buy the perfume and the body spritz, body spritz is the one that	positif
20300	11760838	My dad has always used this soap. He always smells like it so the scent lasts all day :)	positif
20301	19077941	Aura mugler is an amazing new scent from mugler ! It's a different scent but it's growing on me at	positif
20302	25955962	Got a sample and tried it.colorless gel like consistency but overly perfumed.i didn't like the	positif
20303	2047159	I love this lotion . The scent smells like roses .	positif
20304	6089420	of a floral-vanilla scent, so I prefer this over the Saint fragrance. The packaging is also super	positif
20305	23704026	would buy again , So this pis good for use throughout the day and the scent is really good. The smell is	positif
20306	19720289	MMMmmmm My husband wear this and he smells like the amazing botanicals you expect in a gin and	positif
20307	24307351	This perfume smells  good!  floral scent with a hint of green tea.  It has a soft scent (which is	positif
20308	22440686	Nice scent. Bought it for my 18 year old sister in law as it seems like a good perfume for a young	positif
20309	14301591	floral perfumes make my nose itch or smell like my grandmother, but this has a great lasting scent.	positif
20310	10553410	My son bought this for me after I sampled it in store. I love the smell. It's so girly and fresh.	positif
20311	15258631	I believe this is a unisex fragrance. The saleswoman convinced my male friend to get it and it	positif
20312	16251107	favorite hair product smell. I'd probably wear it as a perfume if they made it!	positif
20313	25474344	What an amazing scent! It smells like white tea very long lasting! It's not an overkill of a scent	positif
20314	10819417	Wonderful, crisp scent. It smells so fresh and pretty. Definitely one of my favorite perfumes.	positif
20315	18453869	I'm not a great at smelling or describing smells but the one thing about this fragrance that stands	positif
20316	7837401	spray more because the smell is not very strong. I own this entire fragrance line.	positif
20317	11010816	and the perfume smells lovely. It's a bit strong, so I spray it sparingly, but I've gotten many	positif
20318	20095069	keep buying this again and again.  Love the scent and lasting fragrance! Great product!  Lovely	positif
20319	19565174	Loved the scent and is now my daily use perfume..	positif
20320	19636256	need to over apply this fragrance. It has an all day wear. I love to spray in the air and then twirl in	positif
20321	14304205	This fragrance is light a playful, definitely great as a daytime scent. Not too strong, but it does	positif
20322	5397331	fragrances over the last 10+. The patchouli here is definitely purer, more like a smell of the real patchouli	positif
20323	4802363	I was pleasantly surprised. The scent is warm and spicy yet also light and flirty..a fragrance that	positif
20324	25331260	TL;DR: Staple Perfume for floral lovers I bought this in 2015/2016 right after they discontinued a	positif
